order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
72,135,Neo,210,Fitness Tracker,Electronics,Card,35,7086,2021-02-20 15:31:25,UK,London,www.ebay.in,41023,Y,
73,177,Joe Smith,274,Fantasy,Books,Internet Banking,35,4924,2021-06-21 23:50:20,India,Indore,www.tatacliq.com,25516,Y,
74,134,Trinity,219,Swimwear,Clothing,Card,26,9974,2021-05-01 04:49:01,Australia,Melbourne,www.tatacliq.com,13339,Y,
75,121,Trinity,288,Socks,Clothing,Internet Banking,16,7401,2021-12-10 05:40:49,USA,Chicago,www.tatacliq.com,16973,N,Timeout
76,180,Joe Smith,241,Measuring Cups,Home & Kitchen,Internet Banking,3,8247,2021-07-22 11:56:57,UK,Oxford,www.tatacliq.com,97409,N,Insufficient Funds
77,135,Mary Jane,286,Ruler,Stationery,Invalid,22,2127,2021-02-02 02:32:37,UK,Manchester,www.tatacliq.com,21848,N,Insufficient Funds
78,134,Neo,218,Air Fryer,Home & Kitchen,Wallet,7,7495,2021-05-14 06:41:09,India,Mumbai,www.ebay.in,63176,N,Timeout
79,155,Joe Smith,256,Wireless Router,Electronics,UPI,34,6004,2021-08-25 01:12:43,India,Mumbai,www.tatacliq.com,79760,Y,
80,109,Trinity,235,Travel Books,Books,Card,24,6271,2021-05-30 08:36:49,UK,London,www.tatacliq.com,68112,Y,
81,156,Neo,207,T-Shirts,Clothing,Internet Banking,8,5648,2021-10-05 11:09:57,Australia,Sydney,www.tatacliq.com,23334,N,Invalid CVV
82,111,Trinity,275,Calculator,Stationery,UPI,36,6752,2021-01-30 05:53:45,Germany,Hamburg,www.ebay.in,10701,N,Insufficient Funds
83,142,Mary Jane,251,Pencil Sharpener,Stationery,Internet Banking,3,6865,2021-05-09 18:47:32,UK,Oxford,www.tatacliq.com,72860,N,Timeout
84,149,Joe Smith,200,Food Storage Containers,Home & Kitchen,Card,45,4880,2021-06-10 12:27:08,UK,Manchester,www.ebay.in,43280,N,Insufficient Funds
85,197,Trinity,222,Thrillers,Books,Internet Banking,15,5802,2021-05-13 14:23:40,India,Indore,www.tatacliq.com,47425,Y,
86,122,John Smith,274,Blender,Home & Kitchen,UPI,3,6434,2021-07-17 14:22:05,USA,New York,www.ebay.in,74556,Y,
87,111,Trinity,246,Laptop,Electronics,Internet Banking,3,7845,2021-10-17 16:26:22,UK,Oxford,www.amazon.com,69995,Y,
88,171,Trinity,284,Plates,Home & Kitchen,UPI,19,9027,2021-05-08 21:54:44,UK,Manchester,www.ebay.in,81674,N,Timeout
89,130,John Smith,245,Sweaters,Clothing,Internet Banking,10,4834,2021-12-02 23:16:10,Germany,Berlin,www.ebay.in,88980,N,Timeout
90,183,John Smith,236,Headphones,Electronics,Wallet,22,1038,2021-06-28 11:15:32,Australia,Brisbane,www.ebay.in,32070,Y,
91,199,Mary Jane,289,Nightwear,Clothing,Wallet,14,3847,2021-07-27 04:50:37,Australia,Melbourne,www.tatacliq.com,84328,Y,
92,175,Joe Smith,299,Cookbooks,Books,UPI,34,8075,2021-04-25 19:49:35,Australia,Melbourne,www.ebay.in,34603,Y,
93,113,Trinity,227,Swimwear,Clothing,UPI,14,4461,2021-02-22 11:37:11,UK,Oxford,www.amazon.com,28291,N,Invalid CVV
94,181,Neo,284,Letter Opener,Stationery,Internet Banking,33,3092,2021-09-01 08:12:10,India,Mumbai,www.tatacliq.com,46639,N,Invalid CVV
95,182,Mary Jane,241,Highlighters,Stationery,UPI,44,6664,2021-03-28 20:33:26,USA,Boston,www.flipkart.com,27290,Y,
96,137,Mary Jane,258,Mixing Bowls,Home & Kitchen,Invalid,2,7763,2021-11-19 13:54:07,UK,Oxford,www.ebay.in,83945,N,Invalid CVV
97,171,Mary Jane,252,Eraser,Stationery,UPI,15,6874,2021-03-28 03:04:18,India,Mumbai,www.ebay.in,78225,Y,
98,148,Neo,230,Historical Fiction,Books,Wallet,36,2038,2021-02-16 22:37:35,USA,New York,www.flipkart.com,91162,N,Timeout
99,126,Mary Jane,218,Mugs,Home & Kitchen,Card,44,507,2021-03-29 12:17:49,UK,Oxford,www.amazon.com,34158,Y,
100,101,Joe Smith,239,Tablet,Electronics,Wallet,43,8545,2021-10-11 22:52:59,India,Indore,www.amazon.com,15583,N,Invalid CVV
101,118,Joe Smith,221,Tablet,Electronics,Wallet,31,5990,2021-09-29 22:11:53,USA,New York,www.tatacliq.com,95687,Y,
102,194,Trinity,294,Tablet,Electronics,Internet Banking,45,1117,2021-08-15 15:30:01,India,Indore,www.amazon.com,12746,N,Insufficient Funds
103,128,Mary Jane,263,Scissors,Stationery,Card,19,3864,2021-07-24 12:29:45,USA,New York,www.amazon.com,84174,N,Timeout
104,119,Mary Jane,234,Stapler,Stationery,Internet Banking,3,8964,2021-12-03 19:41:54,Australia,Melbourne,www.tatacliq.com,96500,N,Timeout
105,126,Mary Jane,279,Scarves,Clothing,Wallet,1,2774,2021-03-30 09:05:21,Australia,Melbourne,www.amazon.com,99401,Y,
106,197,Mary Jane,280,Dresses,Clothing,Invalid,12,8332,2021-02-09 09:42:30,USA,New York,www.ebay.in,54787,N,Timeout
107,111,Trinity,221,Children's Books,Books,Internet Banking,7,6888,2021-08-22 22:30:19,India,Mumbai,www.ebay.in,19101,Y,
108,116,,276,Glasses,Home & Kitchen,UPI,50,6461,2021-11-19 14:18:58,UK,London,www.ebay.in,93917,Y,
109,145,Joe Smith,206,Plates,Home & Kitchen,Card,43,1333,2021-06-25 22:18:22,Germany,Berlin,www.tatacliq.com,72209,N,Invalid CVV
110,179,John Smith,238,Food Storage Containers,Home & Kitchen,UPI,2,7671,2021-12-02 04:58:48,Australia,Brisbane,www.ebay.in,26089,N,Insufficient Funds
111,163,Mary Jane,286,Smartphone,Electronics,Internet Banking,27,5823,2021-05-02 18:01:24,India,Indore,www.ebay.in,21398,Y,
112,173,Neo,252,Air Fryer,Home & Kitchen,UPI,20,4643,2021-02-15 20:09:43,USA,New York,www.tatacliq.com,57672,N,Invalid CVV
113,191,John Smith,280,Biography,Books,Internet Banking,1,627,2021-01-18 05:20:06,USA,Chicago,www.tatacliq.com,51849,Y,
114,175,John Smith,292,Suits,Clothing,Internet Banking,3,7687,2021-07-13 20:15:17,India,Indore,www.ebay.in,75564,N,Timeout
115,180,Trinity,232,Shorts,Clothing,Wallet,8,9486,2021-12-02 15:45:13,India,Mumbai,www.amazon.com,82805,Y,
116,158,Mary Jane,257,Non-fiction,Books,Card,10,2624,2021-08-05 13:02:11,India,Bengaluru,www.tatacliq.com,13612,N,Invalid CVV
117,106,Trinity,245,Home Theater System,Electronics,UPI,5,8096,2021-01-24 22:50:25,Germany,Hamburg,www.flipkart.com,76655,N,Invalid CVV
118,171,Neo,272,Food Storage Containers,Home & Kitchen,Wallet,49,1772,2021-02-20 21:50:49,UK,London,www.tatacliq.com,76698,Y,
119,135,Mary Jane,292,Blender,Home & Kitchen,UPI,41,68,2021-02-17 16:55:24,Germany,Munich,www.amazon.com,52589,Y,
120,179,Neo,275,Fantasy,Books,Wallet,11,237,2021-10-11 16:45:22,UK,London,www.amazon.com,21712,N,Timeout
121,200,John Smith,226,Tape,Stationery,Wallet,28,7485,2021-09-08 06:50:25,UK,Oxford,www.amazon.com,50028,Y,
122,117,John Smith,278,Shorts,Clothing,Internet Banking,2,5399,2021-03-13 03:45:40,Australia,Sydney,www.ebay.in,46769,Y,
123,127,Mary Jane,252,Young Adult,Books,Wallet,28,5577,2021-01-30 09:54:28,Germany,Hamburg,www.amazon.com,37434,N,Invalid CVV
124,102,Neo,268,Fiction,Books,Internet Banking,16,2163,2021-08-25 01:16:02,UK,London,www.flipkart.com,34624,N,Timeout
125,120,Trinity,226,Microwave,Home & Kitchen,UPI,35,5929,2021-01-05 18:24:24,Australia,Sydney,www.tatacliq.com,30115,N,Insufficient Funds
126,166,John Smith,234,Kitchen Scale,Home & Kitchen,Card,23,1730,2021-04-18 22:05:02,India,Mumbai,www.ebay.in,70291,Y,
127,137,John Smith,216,Pants,Clothing,Wallet,28,2838,2021-01-08 00:34:04,Germany,Hamburg,www.flipkart.com,55766,N,Invalid CVV
128,166,Mary Jane,223,Glasses,Home & Kitchen,Internet Banking,7,9253,2021-03-14 11:41:52,India,Mumbai,www.amazon.com,32210,N,Invalid CVV
129,114,,251,Laptop,Electronics,Card,11,7199,2021-06-26 08:37:41,Germany,Munich,www.flipkart.com,52197,N,Insufficient Funds
130,152,Mary Jane,259,Pens,Stationery,Wallet,45,5644,2021-08-27 10:47:48,Australia,Sydney,www.ebay.in,64738,N,Insufficient Funds
131,195,Joe Smith,289,Jackets,Clothing,Internet Banking,22,371,2021-05-23 09:37:38,Australia,Melbourne,www.flipkart.com,79504,Y,
132,177,Trinity,280,Spatulas,Home & Kitchen,Wallet,1,9006,2021-03-30 14:54:57,India,Indore,www.amazon.com,56048,N,Timeout
133,128,John Smith,286,Memoir,Books,Card,48,2528,2021-06-19 05:59:20,Australia,Brisbane,www.amazon.com,64188,N,Timeout
134,187,John Smith,202,Hoodies,Clothing,UPI,43,1748,2021-06-03 02:29:45,USA,Chicago,www.flipkart.com,17936,Y,
135,116,Mary Jane,236,Bluetooth Speaker,Electronics,UPI,3,8897,2021-06-18 11:47:19,UK,Oxford,www.amazon.com,49894,N,Invalid CVV
136,181,John Smith,233,Paper Clips,Stationery,Internet Banking,21,9481,2021-11-05 20:35:55,Australia,Melbourne,www.amazon.com,76672,N,Invalid CVV
137,122,John Smith,237,Jeans,Clothing,Card,32,1112,2021-09-02 09:20:21,UK,Manchester,www.flipkart.com,52896,Y,
138,171,Trinity,266,Underwear,Clothing,Internet Banking,24,483923,2021-07-29 01:49:19,Germany,Berlin,www.amazon.com,30490,N,Insufficient Funds
139,154,Joe Smith,275,Laptop,Electronics,Internet Banking,10,9351,2021-06-26 19:13:04,Germany,Berlin,www.ebay.in,54914,Y,
140,128,Neo,260,Socks,Clothing,UPI,21,5615,2021-06-11 16:38:41,Germany,Hamburg,www.flipkart.com,54181,Y,
141,148,Joe Smith,287,Nightwear,Clothing,Card,17,2551,2021-09-15 00:57:04,Australia,Melbourne,www.amazon.com,89267,N,Insufficient Funds
142,170,Neo,270,Tape,Stationery,Wallet,10,3640,2021-06-26 10:56:21,USA,Boston,www.ebay.in,58423,N,Timeout
143,112,Mary Jane,260,Monitor,Electronics,Wallet,13,4182,2021-11-08 08:01:09,Germany,Berlin,www.tatacliq.com,75701,N,Insufficient Funds
144,111,Trinity,216,Mixing Bowls,Home & Kitchen,UPI,26,9659,2021-08-12 07:41:13,Germany,Munich,www.ebay.in,89702,Y,
145,183,John Smith,265,Dresses,Clothing,Wallet,49,8253,2021-04-15 13:12:08,Germany,Hamburg,www.amazon.com,73014,N,Insufficient Funds
146,153,Mary Jane,290,Hoodies,Clothing,Card,5,4700,2021-11-21 15:32:46,USA,New York,www.flipkart.com,50998,N,Invalid CVV
147,193,Joe Smith,290,Young Adult,Books,Wallet,29,4381,2021-10-23 13:03:48,USA,Chicago,www.tatacliq.com,17206,Y,
148,127,Trinity,278,Pencil Sharpener,Stationery,Internet Banking,28,976187,2021-10-15 19:19:47,USA,Chicago,www.tatacliq.com,22065,N,Invalid CVV
149,141,Trinity,297,Poetry,Books,Internet Banking,40,8767,2021-09-13 21:54:52,UK,Oxford,www.ebay.in,41478,N,Invalid CVV
150,133,,296,Headphones,Electronics,Card,15,5373,2021-08-12 22:34:17,Australia,Sydney,www.ebay.in,45617,Y,
151,127,Trinity,250,USB Flash Drive,Electronics,Internet Banking,31,5528,2021-08-27 21:56:52,India,Indore,www.amazon.com,53574,Y,
152,172,Joe Smith,247,Smartwatch,Electronics,Card,36,596,2021-02-21 05:04:31,India,Indore,www.flipkart.com,67851,Y,
153,107,John Smith,208,Pens,Stationery,Wallet,2,3877,2021-03-05 11:56:53,UK,Oxford,www.flipkart.com,75226,N,Invalid CVV
154,145,Trinity,243,Pencils,Stationery,Card,10,3214,2021-08-17 10:44:11,Germany,Hamburg,www.tatacliq.com,57467,N,Insufficient Funds
155,116,Joe Smith,268,Sweaters,Clothing,Wallet,21,5948,2021-12-17 02:38:55,UK,London,www.flipkart.com,51473,N,Timeout
156,141,Trinity,252,USB Flash Drive,Electronics,UPI,18,5284,2021-03-22 18:46:37,India,Mumbai,www.tatacliq.com,41646,Y,
157,186,Neo,291,Plates,Home & Kitchen,Internet Banking,43,7454,2021-09-28 15:59:16,UK,London,www.flipkart.com,46433,N,Invalid CVV
158,151,Trinity,224,Mystery,Books,Wallet,42,8431,2021-03-16 15:35:16,Germany,Berlin,www.amazon.com,47565,N,Insufficient Funds
159,187,Joe Smith,213,Calculator,Stationery,Internet Banking,37,7429,2021-06-25 00:33:08,Germany,Hamburg,www.tatacliq.com,60739,N,Invalid CVV
160,125,Mary Jane,283,Dresses,Clothing,Card,5,627541,2021-08-11 12:13:03,Germany,Berlin,www.flipkart.com,95093,Y,
161,151,Mary Jane,243,Biography,Books,Internet Banking,28,5002,2021-03-30 13:10:21,USA,Boston,www.amazon.com,71021,N,Invalid CVV
162,184,,244,Food Storage Containers,Home & Kitchen,UPI,1,8979,2021-08-14 23:08:15,India,Indore,www.flipkart.com,31102,Y,
163,172,Mary Jane,288,Young Adult,Books,Wallet,23,9079,2021-09-12 18:53:26,UK,London,www.ebay.in,74639,Y,
164,182,John Smith,215,Graphic Novels,Books,Internet Banking,43,1351,2021-03-06 03:22:51,Australia,Melbourne,www.tatacliq.com,68809,Y,
165,116,John Smith,265,Notebook,Stationery,Card,5,3078,2021-11-24 11:03:30,Australia,Melbourne,www.amazon.com,49415,N,Insufficient Funds
166,144,Mary Jane,226,Coffee Maker,Home & Kitchen,Internet Banking,37,3953,2021-01-11 11:15:45,UK,Oxford,www.flipkart.com,62297,N,Insufficient Funds
167,118,Trinity,215,Plates,Home & Kitchen,Wallet,45,9929,2021-02-24 00:00:23,Australia,Melbourne,www.flipkart.com,65044,Y,
168,164,John Smith,218,Wireless Router,Electronics,Internet Banking,19,6940,2021-05-09 11:36:45,UK,Oxford,www.flipkart.com,89329,N,Invalid CVV
169,168,Mary Jane,259,Fantasy,Books,Wallet,45,2448,2021-03-18 15:04:04,UK,Manchester,www.ebay.in,79700,N,Insufficient Funds
170,153,Mary Jane,227,Classics,Books,Internet Banking,13,2787,2021-09-18 04:15:06,Germany,Berlin,www.flipkart.com,37820,Y,
171,174,Joe Smith,286,Fantasy,Books,Wallet,36,3736,2021-06-16 06:58:55,Germany,Berlin,www.ebay.in,58588,N,Insufficient Funds
172,129,Trinity,239,Science Fiction,Books,Wallet,48,5077,2021-03-13 06:39:59,UK,Manchester,www.ebay.in,54091,Y,
173,197,Trinity,203,Tape,Stationery,Internet Banking,16,7938,2021-05-05 23:32:14,UK,Oxford,www.flipkart.com,73941,N,Invalid CVV
174,152,John Smith,278,Letter Opener,Stationery,Card,16,1920,2021-09-01 13:38:50,Germany,Munich,www.ebay.in,47159,N,Timeout
175,186,Neo,288,Plates,Home & Kitchen,Wallet,4,1655,2021-06-30 13:14:20,UK,Oxford,www.flipkart.com,59094,N,Invalid CVV
176,132,Mary Jane,257,Cookbooks,Books,Wallet,47,6557,2021-11-21 19:41:28,Germany,Munich,www.flipkart.com,38439,N,Invalid CVV
177,132,Mary Jane,203,Pencil Sharpener,Stationery,Card,25,5822,2021-01-25 07:09:46,USA,Chicago,www.amazon.com,55834,N,Invalid CVV
178,180,Trinity,236,Smartwatch,Electronics,Wallet,31,7092,2021-02-02 02:50:20,USA,New York,www.ebay.in,67748,N,Invalid CVV
179,133,Neo,295,Plates,Home & Kitchen,Wallet,41,4246,2021-09-12 15:45:47,Germany,Munich,www.amazon.com,45632,N,Timeout
180,181,,299,Poetry,Books,Card,48,7049,2021-11-30 18:21:26,Germany,Berlin,www.ebay.in,78178,N,Invalid CVV
181,155,Trinity,241,Hoodies,Clothing,UPI,1,5265,2021-06-27 04:42:12,Germany,Munich,www.flipkart.com,33658,N,Invalid CVV
182,168,Joe Smith,243,Coffee Maker,Home & Kitchen,Internet Banking,15,7196,2021-08-04 02:57:22,Germany,Hamburg,www.amazon.com,24945,Y,
183,169,John Smith,228,Sweaters,Clothing,Internet Banking,2,5040,2021-06-28 11:40:01,India,Mumbai,www.ebay.in,87675,N,Insufficient Funds
184,148,John Smith,298,Classics,Books,Card,34,849,2021-06-16 13:03:06,Australia,Brisbane,www.amazon.com,45335,N,Insufficient Funds
185,199,Neo,206,Jackets,Clothing,Internet Banking,32,1066,2021-08-09 20:46:45,USA,Boston,www.amazon.com,29872,N,Insufficient Funds
186,114,Trinity,203,Glasses,Home & Kitchen,Internet Banking,37,5021,2021-04-08 03:01:36,Germany,Berlin,www.ebay.in,80219,Y,
187,147,Mary Jane,220,Tape,Stationery,Invalid,50,8434,2021-04-03 17:54:09,Australia,Melbourne,www.flipkart.com,15160,Y,
188,111,Trinity,290,Tablet,Electronics,Card,34,87,2021-11-27 08:06:18,USA,Chicago,www.amazon.com,93194,Y,
189,166,John Smith,287,Thrillers,Books,Internet Banking,48,5624,2021-03-11 09:34:38,UK,Oxford,www.flipkart.com,34731,N,Timeout
190,159,Trinity,284,Socks,Clothing,UPI,26,3211,2021-08-22 10:51:13,Germany,Munich,www.ebay.in,50523,Y,
